ArtikkelNr;Varetekst;LevKod;LevFargKod;Sesong;MainGroup;MainGrpTekst;ArtGroup;ArtGrpTekst;VVarekostL10;AntL10;VerdiL10;VVarekostL40;AntL40;VerdiL40;TotAnt;TotVerdi;LC;VerdiLCL10;VerdiLCL40
9852466;COMO PILLOWCASE;851015701;161;201803;1010;D/D SOLID;90;HOME;138;17;2346;138;0;0;17;2346;56,67;963,39;0
9852473;SCATTER DOT PILLOWCASE;851016001;318;201803;1010;D/D SOLID;90;HOME;138;31;4278;138;0;0;31;4278;56,67;1756,77;0
9852474;SCATTER DOT PILLOWCASE;851016001;341;201803;1010;D/D SOLID;90;HOME;138;6;828;138;0;0;6;828;56,67;340,02;0
9852475;SCATTER DOT PILLOWCASE;851016001;459;201803;1010;D/D SOLID;90;HOME;138;0;0;138;22;3036;22;3036;56,67;0;1246,74
9852476;SCATTER DOT PILLOWCASE;851016001;464;201803;1010;D/D SOLID;90;HOME;138;59;8142;138;0;0;59;8142;56,67;3343,53;0
9852477;SCATTER DOT SINGLE DUVET;851016002;161;201803;1010;D/D SOLID;90;HOME;562;1;562;562;0;0;1;562;271,04;271,04;0
9852478;SCATTER DOT SINGLE DUVET;851016002;318;201803;1010;D/D SOLID;90;HOME;562;1;562;562;0;0;1;562;271,04;271,04;0
9852479;SCATTER DOT SINGLE DUVET;851016002;459;201803;1010;D/D SOLID;90;HOME;562;0;0;562;9;5058;9;5058;271,04;0;2439,36
9852482;SCATTER DOT DOUBLE DUVET;851016003;459;201803;1010;D/D SOLID;90;HOME;817;0;0;817;24;19608;24;19608;402,3;0;9655,2
9852483;O2. STRETCHED TAPERED PANT;4150058;5;201803;140;PANTS;40;WOMEN;515;0;0;515;11;5665;11;5665;245,91;0;2705,01
9852484;O2. STRETCHED TAPERED PANT;4150058;243;201803;140;PANTS;40;WOMEN;515;0;0;515;11;5665;11;5665;245,91;0;2705,01
9852487;CLASSIC SLACK;4150037;218;201803;140;PANTS;40;WOMEN;415;0;0;415;9;3735;9;3735;192,14;0;1729,26
9852492;GANT ORIGINAL FULL ZIP SWEAT HOODIE;276123;323;201803;170;JERSEY;10;MEN;490;0;0;490;2;980;2;980;224;0;448
9852496;SUPERFINE LAMBSWOOL V-NECK;86212;396;201903;180;KNITWEAR;10;MEN;455;43;19565;455;0;0;43;19565;263,82;11344,26;0
9852497;SUPERFINE LAMBSWOOL V-NECK;86212;704;201903;180;KNITWEAR;10;MEN;455;11;5005;455;30;13650;41;18655;263,82;2902,02;7914,6
9852498;SUPERFINE LAMBSWOOL ZIP CARDIGA;86214;678;201903;180;KNITWEAR;10;MEN;700;4;2800;700;0;0;4;2800;358,42;1433,68;0
9852501;TG. GANT 1949 C-NECK SWEAT;606725;626;201803;170;JERSEY;60;TEEN GIRLS;265;23;6095;265;0;0;23;6095;132,44;3046,12;0
9852502;GANT TWILL CAP;90000;339;201903;710;ACC-MEN;70;ACC;105;5;525;105;0;0;5;525;40,64;203,2;0
9852504;GANT NEW TWILL CAP;9900000;339;201903;230;ACCESSORIES;10;MEN;105;0;0;105;8;840;8;840;45,83;0;366,64
9852505;GANT NEW TWILL CAP;9900000;410;202001;230;ACCESSORIES;10;MEN;105;1;105;105;6;630;7;735;45,83;45,83;274,98
9852506;GANT NEW TWILL CAP;9900000;464;201903;230;ACCESSORIES;10;MEN;105;0;0;105;3;315;3;315;45,83;0;137,49
9852507;GANT NEW TWILL CAP;9900000;5;202001;230;ACCESSORIES;10;MEN;105;0;0;105;6;630;6;630;45,83;0;274,98
9852510;O2. LAMBSWOOL CASHMERE TURTLE NECK;4802067;621;201803;180;KNITWEAR;40;WOMEN;690;0;0;690;2;1380;2;1380;372,78;0;745,56
9852511;SUPERFINE LAMBSWOOL CREW;4802501;323;201803;180;KNITWEAR;40;WOMEN;415;0;0;415;1;415;1;415;196,2;0;196,2
9852513;SUPERFINE LAMBSWOOL V-NECK;86212;97;201903;180;KNITWEAR;10;MEN;455;15;6825;455;54;24570;69;31395;263,82;3957,3;14246,28
9852514;O3. LAMBSWOOL CABLE CREW;4802065;130;201803;180;KNITWEAR;40;WOMEN;550;0;0;550;5;2750;5;2750;245,25;0;1226,25
9852516;SUPERFINE LAMBSWOOL HALF ZIP;86213;293;201903;180;KNITWEAR;10;MEN;560;4;2240;560;2;1120;6;3360;311,41;1245,64;622,82
9852521;TB. GANT FULL ZIP HOODIE;906726;433;201803;170;JERSEY;20;BOYS;400;9;3600;400;0;0;9;3600;192,93;1736,37;0
9852523;O3. LAMBSWOOL CABLE CREW;8020028;410;201803;180;KNITWEAR;10;MEN;560;2;1120;560;0;0;2;1120;256,15;512,3;0
9852524;SUPERFINE LAMBSWOOL V-NECK;86212;230;201903;180;KNITWEAR;10;MEN;455;18;8190;455;22;10010;40;18200;263,82;4748,76;5804,04
9852525;SUPERFINE LAMBSWOOL V-NECK;86212;293;201903;180;KNITWEAR;10;MEN;455;27;12285;455;0;0;27;12285;263,82;7123,14;0
9852526;SUPER FINE LAMBSWOOL ZIP CARDIGAN;86214;396;201903;180;KNITWEAR;10;MEN;665;0;0;665;1;665;1;665;358,42;0;358,42
9852527;SUPERFINE LAMBSWOOL ZIP CARDIGA;86214;97;201903;180;KNITWEAR;10;MEN;665;1;665;665;0;0;1;665;358,42;358,42;0
9852528;SUPERFINE LAMBSWOOL V-NECK;4802502;293;201903;180;KNITWEAR;40;WOMEN;415;0;0;415;6;2490;6;2490;210,41;0;1262,46
9852529;SUPERFINE LAMBSWOOL V-NECK;4802502;478;201903;180;KNITWEAR;40;WOMEN;415;0;0;415;8;3320;8;3320;210,41;0;1683,28
9852530;SUPERFINE LAMBSWOOL V-NECK;4802502;93;201903;180;KNITWEAR;40;WOMEN;415;0;0;415;7;2905;7;2905;210,41;0;1472,87
9852531;G1. THE PRINCE OF WALES SUIT PANT;1505021;454;201803;140;PANTS;10;MEN;560;0;0;560;4;2240;4;2240;412,02;0;1648,08
9852532;G1. THE PRINCE OF WALES SUIT PANT;1505021;5;201803;140;PANTS;10;MEN;560;0;0;560;7;3920;7;3920;412,02;0;2884,14
9852533;R1.BAMBOO WOOL BLAZER;7705032;410;201803;120;BLAZERS;10;MEN;1190;0;0;1190;2;2380;2;2380;567,89;0;1135,78
9852534;O1. WOOL PEA COAT;4701002;5;201803;100;OUTERWEAR;40;WOMEN;1200;2;2400;1200;23;27600;25;30000;567,35;1134,7;13049,05
9852535;O1.WOOL TWILL BLAZER;4770028;218;201803;120;BLAZERS;40;WOMEN;1135;0;0;1135;14;15890;14;15890;504,67;0;7065,38
9852536;G1. THE WOOL COAT;7050010;213;201803;100;OUTERWEAR;10;MEN;1575;0;0;1575;7;11025;7;11025;779,35;0;5455,45
9852537;G1. THE WOOL COAT;7050010;323;201803;100;OUTERWEAR;10;MEN;1575;0;0;1575;20;31500;20;31500;779,35;0;15587
9852538;G1. THE WOOL COAT;7050010;405;201803;100;OUTERWEAR;10;MEN;1575;0;0;1575;8;12600;8;12600;779,35;0;6234,8
9852543;O1.FALL LEAVES PRINTED TOP;4301032;410;201803;160;SHIRTS;40;WOMEN;515;0;0;515;8;4120;8;4120;236,29;0;1890,32
9852544;G1. UTILITY SOLID SHIRT BLOUSE;4301038;5;201803;160;SHIRTS;40;WOMEN;515;0;0;515;9;4635;9;4635;230,04;0;2070,36
9852545;O1.LITTLE BLACK DRESS;4501023;5;201803;210;WOMEN;40;WOMEN;620;0;0;620;7;4340;7;4340;279,73;0;1958,11
9852546;O1.PRINTED SEPTEMBER DRESS;4501024;323;201803;210;WOMEN;40;WOMEN;790;0;0;790;19;15010;19;15010;344,02;0;6536,38
9852547;O1. LIGHT DOWN COAT;4750019;5;201803;100;OUTERWEAR;40;WOMEN;1165;0;0;1165;13;15145;13;15145;536,87;0;6979,31
9852548;O1. THE MIDLENGTH JACKET;7001533;340;201803;100;OUTERWEAR;10;MEN;1120;0;0;1120;6;6720;6;6720;523,55;0;3141,3
9852549;O1. THE MIDLENGTH JACKET;7001533;405;201803;100;OUTERWEAR;10;MEN;1120;0;0;1120;2;2240;2;2240;523,55;0;1047,1
9852553;O1. LIGHT DOWN COAT;4750019;433;201803;100;OUTERWEAR;40;WOMEN;1165;0;0;1165;1;1165;1;1165;536,87;0;536,87
9852559;D1. SLIM SATIN CHINO;1500011;15;201903;140;PANTS;10;MEN;420;73;30660;420;13;5460;86;36120;210,3;15351,9;2733,9
9852560;SUPERFINE LAMBSWOOL V-NECK;86212;415;201903;180;KNITWEAR;10;MEN;455;5;2275;455;0;0;5;2275;263,82;1319,1;0
9852562;3-PACK TRUNK SEASONAL SOLID CTN STR;901833103;405;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;170;37;6290;170;1;170;38;6460;76,76;2840,12;76,76
9852568;THE OXFORD SHIRT REG BD;3046000;621;201903;160;SHIRTS;10;MEN;350;3;1050;350;1;350;4;1400;145,13;435,39;145,13
9852570;THE OXFORD GINGHAM REG BD;3046200;423;201903;160;SHIRTS;10;MEN;350;3;1050;350;0;0;3;1050;139,46;418,38;0
9852572;THE OXFORD 2 COL BANKER REG BD;3056400;468;201903;160;SHIRTS;10;MEN;350;4;1400;350;0;0;4;1400;138,42;553,68;0
9852573;THE OXFORD 2 COL BANKER REG BD;3056400;621;201903;160;SHIRTS;10;MEN;350;3;1050;350;1;350;4;1400;138,42;415,26;138,42
9852574;THE OXFORD BANKER SLIM BD;3056702;423;201903;160;SHIRTS;10;MEN;350;1;350;350;0;0;1;350;140,73;140,73;0
9852575;THE BROADCLOTH SHIRT;4300015;110;201901;160;SHIRTS;40;WOMEN;345;0;0;345;1;345;1;345;183,24;0;183,24
9852576;O1. OVERSIZED BROADCLOTH SHIRT;4300021;110;201803;160;SHIRTS;40;WOMEN;415;0;0;415;2;830;2;830;187,64;0;375,28
9852579;THE ORIGINAL HEAVY RUGGER;2005020;339;201804;170;JERSEY;10;MEN;385;4;1540;385;0;0;4;1540;161,33;645,32;0
9852581;THE ORIGINAL SS T-SHIRT;234100;509;201903;170;JERSEY;10;MEN;140;1;140;140;0;0;1;140;58,08;58,08;0
9852583;TB. COLLEGIATE STRIPED HR;905681;113;201803;170;JERSEY;20;BOYS;320;29;9280;320;0;0;29;9280;160,67;4659,43;0
9852584;TB. COLLEGIATE STRIPED HR;905681;339;201803;170;JERSEY;20;BOYS;320;27;8640;320;0;0;27;8640;160,67;4338,09;0
9852588;THE BC 3 COL GINGHAM REG BD;3056600;628;201903;160;SHIRTS;10;MEN;350;14;4900;350;0;0;14;4900;142,7;1997,8;0
9852590;THE BROADCLOTH BANKER SHIRT;4300016;434;201901;160;SHIRTS;40;WOMEN;345;0;0;345;7;2415;7;2415;183,24;0;1282,68
9852591;THE BROADCLOTH BANKER SHIRT;4300016;603;201901;160;SHIRTS;40;WOMEN;345;0;0;345;4;1380;4;1380;183,24;0;732,96
9852592;THE BROADCLOTH GINGHAM SHIRT;4300019;426;201901;160;SHIRTS;40;WOMEN;345;0;0;345;8;2760;8;2760;183,24;0;1465,92
9852593;THE BROADCLOTH GINGHAM SHIRT;4300019;662;201901;160;SHIRTS;40;WOMEN;345;0;0;345;10;3450;10;3450;183,24;0;1832,4
9852596;TG. THE ORIGINAL C-NECK SWEAT;606723;94;201903;170;JERSEY;60;TEEN GIRLS;220;4;880;220;0;0;4;880;106,68;426,72;0
9852598;TB. COLLEGIATE STRIPED HR;905681;94;201803;170;JERSEY;20;BOYS;320;22;7040;320;0;0;22;7040;160,67;3534,74;0
9852600;THE ORIGINAL BARSTRIPE HEAVY RUGGER;2005021;115;201804;170;JERSEY;10;MEN;420;2;840;420;0;0;2;840;183,06;366,12;0
9852601;THE ORIGINAL BARSTRIPE HEAVY RUGGER;2005021;339;201804;170;JERSEY;10;MEN;420;1;420;420;0;0;1;420;183,06;183,06;0
9852602;THE ORIGINAL BARSTRIPE HEAVY RUGGER;2005021;92;201804;170;JERSEY;10;MEN;420;2;840;420;0;0;2;840;183,06;366,12;0
9852603;SLIM CLASSIC CHINO;4150001;34;201803;140;PANTS;40;WOMEN;345;0;0;345;15;5175;15;5175;142,21;0;2133,15
9852604;O2. HYGGE CHECK LONG SHIRT;4311039;410;201803;160;SHIRTS;40;WOMEN;415;0;0;415;7;2905;7;2905;189,88;0;1329,16
9852605;TRUNK PERFORMANCE;901831143;405;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;105;11;1155;105;0;0;11;1155;47,39;521,29;0
9852606;TRUNK PERFORMANCE;901831143;836;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;105;46;4830;105;0;0;46;4830;47,39;2179,94;0
9852607;3-PACK TRUNK POLKA DOT CTN STR;901833113;405;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;173;101;17473;173;0;0;101;17473;82,13;8295,13;0
9852608;3-PACK TRUNK SIGNATURE OXF. CTN STR;901833123;410;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;173;12;2076;173;0;0;12;2076;82,13;985,56;0
9852609;3-PACK TRUNK BLACKWATCH CTN STR;901833143;5;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;173;15;2595;173;1;173;16;2768;82,13;1231,95;82,13
9852614;TRUNK PERFORMANCE;901831143;464;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;105;15;1575;105;0;0;15;1575;47,39;710,85;0
9852615;TRUNK PERFORMANCE;901831143;5;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;105;15;1575;105;0;0;15;1575;47,39;710,85;0
9852619;LONG JOHNS PERFORMANCE;901831147;5;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;210;2;420;210;0;0;2;420;96,88;193,76;0
9852624;3-PACK TRUNK RUGBY STRIPE CTN STR;901833203;436;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;173;1;173;173;0;0;1;173;82,13;82,13;0
9852625;2-PACK BOY S TRUNK FLAGS;901835133;113;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;120;15;1800;120;0;0;15;1800;52,65;789,75;0
9852626;2-PACK BOY S TRUNK BLACKWATCH;901835143;405;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;120;4;480;120;0;0;4;480;52,65;210,6;0
9852627;2-PACK BOY S TRUNK RUGBY STRIPE;901835203;325;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;120;7;840;120;0;0;7;840;52,65;368,55;0
9852628;2-PACK BOY S TRUNK RUGBY STRIPE;901835203;621;201803;220;GANT UNDERWEAR;80;GANT UNDERWEAR;120;10;1200;120;0;0;10;1200;52,65;526,5;0
9852629;KU. GANT CHINO;815000;410;201803;140;PANTS;32;KIDS UNISEX;235;4;940;235;0;0;4;940;115,83;463,32;0
9852630;COTTON WOOL CREW;83101;281;201903;180;KNITWEAR;10;MEN;385;2;770;385;8;3080;10;3850;199,78;399,56;1598,24
9852632;COTTON WOOL CREW;83101;880;201903;180;KNITWEAR;10;MEN;385;1;385;385;1;385;2;770;199,78;199,78;199,78
9852633;LT WT COTTON CREW;883990;433;201901;180;KNITWEAR;21;BABY BOYS;205;1;205;205;0;0;1;205;101,93;101,93;0
9852639;O1. DRAPEY WIDE PANT;4150056;323;201803;140;PANTS;40;WOMEN;550;4;2200;550;11;6050;15;8250;257,84;1031,36;2836,24
9852645;TP OXFORD PLAIN REG HBD;3005130;434;201903;160;SHIRTS;10;MEN;420;0;0;420;1;420;1;420;170,15;0;170,15
9852646;TP OXFORD PLAIN REG HBD;3005130;626;201903;160;SHIRTS;10;MEN;420;1;420;420;1;420;2;840;170,15;170,15;170,15
9852648;TG. GANT 1949  SWEAT PANTS;611194;433;201803;140;PANTS;60;TEEN GIRLS;240;1;240;240;0;0;1;240;119,19;119,19;0
9852649;TG. GANT 1949  SWEAT PANTS;611194;94;201803;140;PANTS;60;TEEN GIRLS;240;1;240;240;0;0;1;240;119,19;119,19;0
9852653;TB. GANT 1949 NGH C-NECK SWEAT;906727;433;201803;170;JERSEY;20;BOYS;240;3;720;240;0;0;3;720;117,87;353,61;0
9852654;TB. GANT 1949 NGH C-NECK SWEAT;906727;90;201803;170;JERSEY;20;BOYS;240;4;960;240;0;0;4;960;117,87;471,48;0
9852656;TB. GANT SWEAT PANTS;911194;94;201803;140;PANTS;20;BOYS;240;1;240;240;0;0;1;240;119,19;119,19;0
9852659;O1.GANT 1949 PIQUE SS RUGGER;2022037;93;201803;170;JERSEY;10;MEN;350;8;2800;350;3;1050;11;3850;161;1288;483
9852663;THE ORIGINAL PIQUE  LS RUGGER;5201;90;201903;170;JERSEY;10;MEN;315;6;1890;315;0;0;6;1890;129,36;776,16;0
9852671;O1. GRAPHIC LS T-SHIRT;2004015;113;201803;170;JERSEY;10;MEN;175;0;0;175;2;350;2;350;77,09;0;154,18
9852673;O1. GRAPHIC LS T-SHIRT;2004015;323;201803;170;JERSEY;10;MEN;175;0;0;175;1;175;1;175;77,09;0;77,09
9852680;O3. TP ROYAL OXFORD SLIM BD;3052212;410;201803;160;SHIRTS;10;MEN;525;1;525;525;0;0;1;525;235,99;235,99;0
9852682;O3. TP ROYAL OXFORD SLIM BD;3052212;512;201803;160;SHIRTS;10;MEN;525;2;1050;525;0;0;2;1050;235,99;471,98;0
9852688;COTTON WOOL CREW;4801501;495;201903;180;KNITWEAR;40;WOMEN;345;0;0;345;2;690;2;690;152,55;0;305,1
9852690;COTTON WOOL CREW;83101;482;201903;180;KNITWEAR;10;MEN;385;0;0;385;2;770;2;770;199,78;0;399,56
9852691;D1.  LT WT COTTON CREW;983990;433;201903;180;KNITWEAR;20;BOYS;255;3;765;255;0;0;3;765;127,41;382,23;0
9852697;O2. PINPOINT OXFORD LONG SHIRT;4300020;110;201803;160;SHIRTS;40;WOMEN;445;1;445;445;9;4005;10;4450;201,54;201,54;1813,86
9852698;O2. CHUNKY CABLE TURTLENECK;8020026;115;201803;180;KNITWEAR;10;MEN;1225;6;7350;1225;2;2450;8;9800;632,2;3793,2;1264,4
9852699;O2. COZY FAIRISLE CREW;8020027;93;201803;180;KNITWEAR;10;MEN;875;5;4375;875;7;6125;12;10500;403,3;2016,5;2823,1
9852700;O3. LAMBSWOOL CABLE CREW;8020028;373;201803;180;KNITWEAR;10;MEN;560;0;0;560;9;5040;9;5040;256,15;0;2305,35
9852701;O1. SLIM CORD JEANS;1000128;405;201803;150;JEANS;10;MEN;525;88;46200;525;10;5250;98;51450;240,67;21178,96;2406,7
9852705;TB. GANT FULL ZIP HOODIE;906726;94;201803;170;JERSEY;20;BOYS;400;4;1600;400;0;0;4;1600;192,93;771,72;0
9852710;O3. LAMBSWOOL CABLE CREW;4802065;478;201803;180;KNITWEAR;40;WOMEN;550;0;0;550;5;2750;5;2750;245,25;0;1226,25
9852711;O2. CHUNKY SHAWL CARDIGAN;8020023;281;201803;180;KNITWEAR;10;MEN;770;0;0;770;3;2310;3;2310;394,58;0;1183,74
9852712;O2. CHUNKY SHAWL CARDIGAN;8020023;92;201803;180;KNITWEAR;10;MEN;770;1;770;770;16;12320;17;13090;394,58;394,58;6313,28
9852713;O1. LAMBSWOOL MULTISTRIPE CREW;8020032;410;201803;180;KNITWEAR;10;MEN;630;2;1260;630;0;0;2;1260;283,4;566,8;0
9852717;SUPER FINE LAMBSWOOL ZIP HOODIE;4802508;410;201903;180;KNITWEAR;40;WOMEN;655;0;0;655;2;1310;2;1310;367,39;0;734,78
9852718;SUPERFINE LAMBSWOOL ZIP HOODIE;4802508;697;201903;180;KNITWEAR;40;WOMEN;655;0;0;655;3;1965;3;1965;367,39;0;1102,17
9852720;SUPERFINE LAMBSWOOL CREW CARDIGAN;4802504;410;201903;180;KNITWEAR;40;WOMEN;585;0;0;585;4;2340;4;2340;242,7;0;970,8
9852721;SUPERFINE LAMBSWOOL CREW CARDIGAN;4802504;93;201903;180;KNITWEAR;40;WOMEN;585;0;0;585;18;10530;18;10530;242,7;0;4368,6
9852726;D1. WINTER TWILL PLAID REG BD;3011330;374;201903;160;SHIRTS;10;MEN;385;0;0;385;1;385;1;385;173,18;0;173,18
9852727;R1. EMBROIDERED DOVE EXBD SHIRT;4311029;470;201803;160;SHIRTS;40;WOMEN;415;12;4980;415;8;3320;20;8300;196,06;2352,72;1568,48
9852729;TB. GANT CHINO;915015;410;201804;140;PANTS;20;BOYS;250;2;500;250;0;0;2;500;124,2;248,4;0
9852731;COTTON WOOL CREW CARDIGAN;4801504;405;201903;180;KNITWEAR;40;WOMEN;445;0;0;445;6;2670;6;2670;198,88;0;1193,28
9852732;COTTON WOOL HALF ZIP;83103;387;201903;180;KNITWEAR;10;MEN;455;0;0;455;8;3640;8;3640;231,94;0;1855,52
9852733;COTTON WOOL HALF ZIP;83103;678;201903;180;KNITWEAR;10;MEN;490;3;1470;490;10;4900;13;6370;231,94;695,82;2319,4
9852734;COTTON WOOL ZIP CARDIGAN;83104;387;201903;180;KNITWEAR;10;MEN;525;1;525;525;0;0;1;525;275,83;275,83;0
9852735;O1.  PADDED WOOL OVERCOAT;4751003;130;201803;100;OUTERWEAR;40;WOMEN;1545;0;0;1545;2;3090;2;3090;724,85;0;1449,7
9852737;O1.CORDUROY BLAZER;4770035;213;201803;120;BLAZERS;40;WOMEN;1135;0;0;1135;2;2270;2;2270;554,27;0;1108,54
9852738;G1. THE PRINCE OF WALES BLAZER S;7705045;5;201803;120;BLAZERS;10;MEN;1365;0;0;1365;2;2730;2;2730;721,91;0;1443,82
9852739;TB. GANT CHINO;915015;248;201804;140;PANTS;20;BOYS;250;7;1750;250;0;0;7;1750;124,2;869,4;0
9852740;TB. GANT CHINO;915015;605;201804;140;PANTS;20;BOYS;250;4;1000;250;0;0;4;1000;124,2;496,8;0
9852741;G3. SILKY DRESS;4503021;5;201803;210;WOMEN;40;WOMEN;755;0;0;755;19;14345;19;14345;344,13;0;6538,47
9852742;G3. SILKY DRESS;4503021;610;201803;210;WOMEN;40;WOMEN;755;0;0;755;42;31710;42;31710;344,13;0;14453,46
9852744;O1. THE AIRLIGHT DOWN VEST;7002515;405;201803;100;OUTERWEAR;10;MEN;700;0;0;700;1;700;1;700;333,59;0;333,59
9852750;G1. SOLID WRAP BLOUSE;4301046;433;201803;160;SHIRTS;40;WOMEN;550;3;1650;550;1;550;4;2200;255,41;766,23;255,41
9852751;O1. FEATHERWEIGHT SOLID BLOUSE;4301049;113;201803;160;SHIRTS;40;WOMEN;445;0;0;445;23;10235;23;10235;212,32;0;4883,36
9852755;COTTON WOOL CREW CARDIGAN;4801504;5;201903;180;KNITWEAR;40;WOMEN;415;0;0;415;8;3320;8;3320;198,88;0;1591,04
9852766;O2. WOOL CASHMERE CARDIGAN;4805101;299;201803;180;KNITWEAR;40;WOMEN;655;0;0;655;8;5240;8;5240;302,82;0;2422,56
9852767;D2. WOOL CASHMERE CREW;4805102;220;201903;180;KNITWEAR;40;WOMEN;620;0;0;620;15;9300;15;9300;349,58;0;5243,7
9852769;D2. WOOL CASHMERE CREW;4805102;92;201903;180;KNITWEAR;40;WOMEN;620;0;0;620;5;3100;5;3100;349,58;0;1747,9
9852770;R1. POWER TO THE PEACEFUL SCARF;4920005;423;201803;230;ACCESSORIES;40;WOMEN;170;32;5440;170;4;680;36;6120;73,48;2351,36;293,92
9852771;D1. G SILK SCARF;4920034;218;201903;230;ACCESSORIES;40;WOMEN;240;1;240;240;2;480;3;720;144,73;144,73;289,46
9852772;D1. G SILK SCARF;4920034;339;201903;230;ACCESSORIES;40;WOMEN;240;8;1920;240;3;720;11;2640;144,73;1157,84;434,19
9852773;O1. G SILK SCARF;4920034;410;201903;230;ACCESSORIES;40;WOMEN;310;14;4340;310;0;0;14;4340;144,73;2026,22;0
9852774;D1. G SILK SCARF;4920034;620;201903;230;ACCESSORIES;40;WOMEN;240;10;2400;240;1;240;11;2640;144,73;1447,3;144,73
9852776;O1. WOOL CASHMERE CREW;8050003;220;201903;180;KNITWEAR;10;MEN;595;3;1785;595;0;0;3;1785;367,39;1102,17;0
9852777;D2. WOOL CASHMERE CREW;8050003;295;201903;180;KNITWEAR;10;MEN;595;1;595;595;0;0;1;595;367,39;367,39;0
9852779;D2. WOOL CASHMERE CREW;8050003;92;201903;180;KNITWEAR;10;MEN;595;7;4165;595;0;0;7;4165;367,39;2571,73;0
9852780;O2. WOOL CASHMERE CARDIGAN;8050006;509;201803;180;KNITWEAR;10;MEN;840;17;14280;840;8;6720;25;21000;435,3;7400,1;3482,4
9852782;O1. DOT POCKET SQUARE;9920038;220;201803;230;ACCESSORIES;10;MEN;105;9;945;105;0;0;9;945;48,99;440,91;0
9852783;O1. DOT POCKET SQUARE;9920038;339;201803;230;ACCESSORIES;10;MEN;105;16;1680;105;9;945;25;2625;48,99;783,84;440,91
9852784;O1. DOT POCKET SQUARE;9920038;410;201803;230;ACCESSORIES;10;MEN;105;3;315;105;0;0;3;315;48,99;146,97;0
9852785;O1. DOT POCKET SQUARE;9920038;621;201803;230;ACCESSORIES;10;MEN;105;13;1365;105;6;630;19;1995;48,99;636,87;293,94
9852786;O1. POLKA DOT SCARF;9920039;36;201803;230;ACCESSORIES;10;MEN;310;18;5580;310;6;1860;24;7440;146,96;2645,28;881,76
9852787;O1. POLKA DOT SCARF;9920039;410;201803;230;ACCESSORIES;10;MEN;310;8;2480;310;0;0;8;2480;146,96;1175,68;0
9852788;SOLID KNITTED TIE;9950000;410;201903;230;ACCESSORIES;10;MEN;210;5;1050;210;0;0;5;1050;112,81;564,05;0
9852789;O1. BAR STRIPE KNITTED TIE;9950001;339;201803;230;ACCESSORIES;10;MEN;175;1;175;175;0;0;1;175;82,38;82,38;0
9852790;O1. PUPPY TOOTH TIE;9950003;423;201803;230;ACCESSORIES;10;MEN;210;1;210;210;0;0;1;210;90,18;90,18;0
9852791;O1. PUPPY TOOTH TIE;9950003;92;201803;230;ACCESSORIES;10;MEN;210;3;630;210;2;420;5;1050;90,18;270,54;180,36
9852793;D1. DOT TIE;9950004;509;201901;230;ACCESSORIES;10;MEN;210;5;1050;210;0;0;5;1050;99,08;495,4;0
9852794;D1. SIGNATURE WEAVE TIE;9950007;464;201903;230;ACCESSORIES;10;MEN;210;1;210;210;0;0;1;210;95,74;95,74;0
9852795;O1. SIGNATURE WEAVE TIE;9950007;468;201903;230;ACCESSORIES;10;MEN;210;2;420;210;0;0;2;420;95,74;191,48;0
9852796;O3. XO BOWTIE;9950009;410;201803;230;ACCESSORIES;10;MEN;140;11;1540;140;2;280;13;1820;65,13;716,43;130,26
9852797;O3. XO BOWTIE;9950009;621;201803;230;ACCESSORIES;10;MEN;140;13;1820;140;1;140;14;1960;65,13;846,69;65,13
9852798;CUFFLINK KNOT;9990006;101;201903;230;ACCESSORIES;10;MEN;245;0;0;245;1;245;1;245;106,88;0;106,88
9852801;CUFFLINK SIGNATURE WEAVE;9990007;102;201903;230;ACCESSORIES;10;MEN;225;0;0;225;1;225;1;225;106,88;0;106,88
9852805;G1. MOBILE SILK SCARF;4920016;115;201803;230;ACCESSORIES;40;WOMEN;415;3;1245;415;0;0;3;1245;182,58;547,74;0
9852806;G1. MOBILIZE SCARF;4920023;410;201803;230;ACCESSORIES;40;WOMEN;415;1;415;415;0;0;1;415;185,92;185,92;0
9852807;O3. GIFT GIVING SWEAT HOODIE;2047042;291;201803;170;JERSEY;10;MEN;420;1;420;420;0;0;1;420;191,84;191,84;0
9852822;O2. G LOGO CREW;8000049;387;201803;180;KNITWEAR;10;MEN;525;0;0;525;8;4200;8;4200;260,62;0;2084,96
9852823;O2. G LOGO CREW;8000049;678;201803;180;KNITWEAR;10;MEN;525;0;0;525;3;1575;3;1575;260,62;0;781,86
9852824;O2. G LOGO CREW;8000049;97;201803;180;KNITWEAR;10;MEN;525;0;0;525;1;525;1;525;260,62;0;260,62
